Timestamp;predicted;temp;feels_like;pressure;humidity;wind_speed;wind_deg;rain;snow;clouds;dew_point;wind_gust;visibility;IsPublicHoliday;IsSchoolHoliday;IsHolidayPeriod;Quantity;datetime_from;sample;MAE
2021-10-28 06:00;9657.597656;8.82;6.6101;1017;86;3.88;177;0;0;4;6.6101;10.08;10000;0;0;0;11088;2021-10-27 23:00;7;1430.402344
2021-10-28 07:00;9515.599609;8.04;5.3;1017;93;4.63;180;0;0;0;6.9801;0;10000;0;0;0;11052;2021-10-27 23:00;8;1536.400391
2021-10-28 08:00;9910.376953;9.78;7.92;1018;92;3.6;180;0;0;0;8.54;0;10000;0;0;0;10826;2021-10-27 23:00;9;915.6230469
2021-10-28 09:00;9545.139648;11.47;10.94;1018;87;4.12;190;0;0;0;9.38;0;10000;0;0;0;10682;2021-10-27 23:00;10;1136.860352
2021-10-28 10:00;9770.194336;12.9702;12.49;1016;83;4.12;170;0;0;0;10.15;0;10000;0;0;0;10503;2021-10-27 23:00;11;732.8056641
2021-10-28 11:00;9620.22168;14.6;14.13;1016;77;0.89;27;0;0;0;10.62;2.24;10000;0;0;0;10086;2021-10-27 23:00;12;465.7783203
2021-10-28 12:00;9779.046875;15.69;15.2202;1015;73;0.45;159;0;0;0;10.87;1.7898;10000;0;0;0;9852;2021-10-27 23:00;13;72.953125
2021-10-28 13:00;9677.375;16.65;16.15;1014;68;0.45;344;0;0;0;10.72;4.02;10000;0;0;0;9879;2021-10-27 23:00;14;201.625
2021-10-28 14:00;9699.436523;17.08;16.57;1014;66;0.45;355;0;0;0;10.69;4.47;10000;0;0;0;9907;2021-10-27 23:00;15;207.5634766
2021-10-28 15:00;9806.018555;16.68;16.18;1013;68;5.14;190;0;0;0;10.75;0;10000;0;0;0;10204;2021-10-27 23:00;16;397.9814453
2021-10-28 16:00;9585.166992;15.3302;14.82;1013;73;0.45;113;0;0;0;10.52;2.24;10000;0;0;0;10745;2021-10-27 23:00;17;1159.833008
2021-10-28 17:00;9759.857422;13.59;13.0396;1013;78;3.6;160;0;0;0;9.83;0;10000;0;0;0;11348;2021-10-27 23:00;18;1588.142578
2021-10-28 18:00;9839.492188;12.74;12.18;1012;81;5.14;170;0;0;0;9.57;0;10000;0;0;0;10785;2021-10-27 23:00;19;945.5078125
2021-10-28 19:00;9660.583984;11.95;11.37;1011;83;4.63;160;0;0;0;9.16;0;10000;0;0;0;10190;2021-10-27 23:00;20;529.4160156
2021-10-28 20:00;9540.262695;11.89;11.28;1011;82;0.45;167;0;0;0;8.92;2.24;10000;0;0;0;9918;2021-10-27 23:00;21;377.7373047
2021-10-28 21:00;9641.664063;12.08;11.41;1011;79;0.45;103;0;0;0;8.55;1.34;10000;0;0;0;9660;2021-10-27 23:00;22;18.3359375
2021-10-28 22:00;9531.660156;11.46;10.78;1010;81;5.14;170;0;0;0;8.32;0;10000;0;0;0;9143;2021-10-27 23:00;23;388.6601563
2021-10-28 23:00;9525.704102;11.78;11.05;1010;78;0.89;206;0;0;0;8.07;2.68;10000;0;0;0;8657;2021-10-27 23:00;24;868.7041016
2021-10-29 00:00;9663.289063;12.19;11.27;1009;69;6.72015;180;0;0;5;6.68;15.9198;10000;0;0;0;8254;2021-10-28 23:00;1;1409.289063
2021-10-29 01:00;9684.265625;11.74;10.82;1008;71;6.519;178;0;0;9;6.6598;15.73;10000;0;0;0;8078;2021-10-28 23:00;2;1606.265625
2021-10-29 02:00;9539.845703;11.48;10.59;1008;73;6.37;177;0;0;17;6.82;15.5298;10000;0;0;0;8218;2021-10-28 23:00;3;1321.845703
2021-10-29 03:00;9634.167969;11.3;10.42;1007;74;6.4801;174;0;0;14;6.8402;15.59;10000;0;0;0;8473;2021-10-28 23:00;4;1161.167969
2021-10-29 04:00;9519.024414;11.23;10.34;1007;74;6.709;169;0;0;14;6.769;15.7798;10000;0;0;0;9059;2021-10-28 23:00;5;460.0244141
2021-10-29 05:00;9560.189453;11.28;10.37;1007;73;6.56;172;0;0;14;6.62;16.44;10000;0;0;0;10290;2021-10-28 23:00;6;729.8105469
2021-10-29 06:00;9595.761719;11.08;10.12;1006;72;6.8402;173;0;0;5;6.23;17.05;10000;0;0;0;11028;2021-10-28 23:00;7;1432.238281
2021-10-29 07:00;9591.698242;10.88;10.11;1007;80;0.45;88;0;0;0;7.57;2.24;10000;0;0;0;11038;2021-10-28 23:00;8;1446.301758
2021-10-29 08:00;9582.674805;12.18;11.49;1007;78;0.89;259;0;0;0;8.46;2.24;10000;0;0;0;10701;2021-10-28 23:00;9;1118.325195
2021-10-29 09:00;9631.728516;14.2104;13.57;1006;72;0.45;148;0;0;0;9.24;2.24;10000;0;0;0;10527;2021-10-28 23:00;10;895.2714844
2021-10-29 10:00;9677.49707;16.03;15.44;1006;67;4.63;170;0;0;0;9.91;0;10000;0;0;0;10384;2021-10-28 23:00;11;706.5029297
2021-10-29 11:00;9746.55957;17.38;16.82;1006;63;0.89;257;0;0;0;10.27;3.13;10000;0;0;0;10187;2021-10-28 23:00;12;440.4404297
2021-10-29 12:00;9410.103516;17.75;17.25;1005;64;0.89;21;0;0;20;10.86;1.7898;10000;0;0;0;10172;2021-10-28 23:00;13;761.8964844
2021-10-29 13:00;9522.355469;17.16;16.65;1005;66;0.89;318;0;0;20;10.76;3.58;10000;0;0;0;10146;2021-10-28 23:00;14;623.6445313
2021-10-29 14:00;9616.237305;16.64;16.16;1005;69;0.89;5;0.23004;0;75;10.93;1.7898;10000;0;0;0;10238;2021-10-28 23:00;15;621.7626953
2021-10-29 15:00;9633.681641;15.26;14.88;1005;78;5.66;200;1.52;0;75;11.45;0;10000;0;0;0;10369;2021-10-28 23:00;16;735.3183594
2021-10-29 16:00;9723.210938;13.74;13.44;1005;87;4.63;190;0;0;40;11.62;0;10000;0;0;0;10784;2021-10-28 23:00;17;1060.789063
2021-10-29 17:00;9662.950195;13.51;13.19;1006;87;3.09;190;0.25;0;75;11.39;0;10000;0;0;0;11002;2021-10-28 23:00;18;1339.049805
2021-10-29 18:00;9627.106445;13.68;13.35;1006;86;4.63;170;0.24;0;20;11.38;0;10000;0;0;0;10597;2021-10-28 23:00;19;969.8935547
2021-10-29 19:00;9625.885742;13.2;12.85;1007;87;5.14;190;0.15;0;20;11.09;0;10000;0;0;0;9875;2021-10-28 23:00;20;249.1142578
2021-10-29 20:00;9507.149414;12.73;12.36;1007;88;3.6;190;0.17;0;20;10.8;0;10000;0;0;0;9593;2021-10-28 23:00;21;85.85058594
2021-10-29 21:00;9390.306641;12.16;11.73;1007;88;3.6;190;0;0;20;10.23;0;10000;0;0;0;9576;2021-10-28 23:00;22;185.6933594
2021-10-29 22:00;9821.172852;11.56;11.1;1007;89;2.57;170;0;0;20;9.81;0;10000;0;0;0;9024;2021-10-28 23:00;23;797.1728516
2021-10-29 23:00;9627.365234;11.01;10.54;1006;91;3.09;170;0;0;0;9.6;0;10000;0;0;0;8641;2021-10-28 23:00;24;986.3652344
2021-10-30 00:00;9803.973633;11.18;10.76;1005;92;4.76;170;0.36;0;95;9.93;11.63;10000;0;0;0;7943;2021-10-29 23:00;1;1860.973633
2021-10-30 01:00;9646.329102;11.7;11.3;1005;91;4.71;176;0;0;100;10.28;11.71;10000;0;0;0;7811;2021-10-29 23:00;2;1835.329102
2021-10-30 02:00;9458.443359;11.97;11.62;1004;92;4.29;163;0;0;100;10.71;10.96;10000;0;0;0;7850;2021-10-29 23:00;3;1608.443359
2021-10-30 03:00;9359.942383;12.19;11.87;1003;92;4.61;162;0;0;100;10.93;12.13;10000;0;0;0;7849;2021-10-29 23:00;4;1510.942383
2021-10-30 04:00;9499.342773;12.74;12.39;1002;89;4.95;156;0.14;0;100;10.97;12.58;10000;0;0;0;7988;2021-10-29 23:00;5;1511.342773
2021-10-30 05:00;9607.561523;12.85;12.49;1001;88;6.08;166;0.39;0;100;10.91;13.9702;10000;0;0;0;8394;2021-10-29 23:00;6;1213.561523
2021-10-30 06:00;9565.772461;12.74;12.39;1000;89;6.26;164;0.64;0;100;10.97;14.82;10000;0;0;0;9031;2021-10-29 23:00;7;534.7724609
2021-10-30 07:00;9718.43457;12.41;12.08;1001;91;5.14;160;0.25;0;100;10.98;0;10000;0;0;0;9504;2021-10-29 23:00;8;214.4345703
2021-10-30 08:00;9801.837891;12.54;12.23;1001;91;6.17;170;0.51;0;100;11.11;0;10000;0;0;0;9812;2021-10-29 23:00;9;10.16210938
2021-10-30 09:00;9481.650391;12.65;12.37;1000;92;6.69;170;0.75;0;100;11.39;0;10000;0;0;0;9899;2021-10-29 23:00;10;417.3496094
2021-10-30 10:00;9364.685547;13.15;12.9198;1000;92;0.45;90;0.51;0;20;11.88;2.68;10000;0;0;0;10193;2021-10-29 23:00;11;828.3144531
2021-10-30 11:00;9472.151367;13.7798;13.56;999;90;5.66;170;1.01;0;75;12.17;0;10000;0;0;0;9805;2021-10-29 23:00;12;332.8486328
2021-10-30 12:00;9691.365234;14.23;13.98;1000;87;0.45;144;0.65;0;75;12.1;2.68;10000;0;0;0;9477;2021-10-29 23:00;13;214.3652344
2021-10-30 13:00;9685.739258;14.38;14.1698;1000;88;6.69;180;0.24;0;75;12.42;0;10000;0;0;0;9499;2021-10-29 23:00;14;186.7392578
2021-10-30 14:00;9607.716797;14.25;14.05;1000;89;6.69;180;0.25;0;75;12.46;0;10000;0;0;0;9500;2021-10-29 23:00;15;107.7167969
2021-10-30 15:00;9733.999023;13.9;13.6698;1000;89;6.17;190;0.14;0;75;12.12;0;10000;0;0;0;9802;2021-10-29 23:00;16;68.00097656
2021-10-30 16:00;9186.388672;13.09;12.86;1001;92;5.14;190;4.57;0;75;11.82;0;7000;0;0;0;10139;2021-10-29 23:00;17;952.6113281
2021-10-30 17:00;9836.428711;12.47;12.23;1002;94;3.09;220;1.02;0;20;11.53;0;10000;0;0;0;10191;2021-10-29 23:00;18;354.5712891
2021-10-30 18:00;9492.308594;12.44;12.17;1003;93;4.91;219;0.4;0;100;11.34;10.23;10000;0;0;0;9815;2021-10-29 23:00;19;322.6914063
2021-10-30 19:00;9673.870117;11.72;11.38;1004;93;4.12;230;0;0;20;10.63;0;10000;0;0;0;9146;2021-10-29 23:00;20;527.8701172
2021-10-30 20:00;9537.890625;11.56;11.2;1005;93;3.6;220;0.25;0;0;10.47;0;10000;0;0;0;8876;2021-10-29 23:00;21;661.890625
2021-10-30 21:00;9654.631836;11.3;10.94;1006;94;3.09;210;0.25;0;0;10.37;0;10000;0;0;0;8946;2021-10-29 23:00;22;708.6318359
2021-10-30 22:00;9561.286133;11.04;10.65;1006;94;4.57;218;0;0;100;10.11;10.32;10000;0;0;0;8495;2021-10-29 23:00;23;1066.286133
2021-10-30 23:00;9576.113281;10.9;10.42;1006;91;4.23;211;0;0;100;9.49;10.18;10000;0;0;0;8022;2021-10-29 23:00;24;1554.113281
2021-10-31 00:00;9505.912109;10.35;9.82;1006;91;3.7593;204;0;0;100;8.95;9.28;10000;0;0;0;7860;2021-10-30 23:00;1;1645.912109
2021-10-31 01:00;9556.208008;9.69;7.88;1006;92;3.47;192;0;0;100;8.45;7.99;10000;0;0;0;7680;2021-10-30 23:00;2;1876.208008
2021-10-31 02:00;9492.321289;9.47;7.58;1006;93;3.54;180;0;0;100;8.4;7.9;10000;0;0;0;7778;2021-10-30 23:00;3;1714.321289
2021-10-31 03:00;9559.953125;9.57;7.62;1006;92;3.7;174;0;0;100;8.34;8.95;10000;0;0;0;7644;2021-10-30 23:00;4;1915.953125
2021-10-31 04:00;9612.841797;9.59;7.5;1005;92;3.9907;171;0;0;100;8.36;9.97;10000;0;0;0;7460;2021-10-30 23:00;5;2152.841797
2021-10-31 05:00;9715.084961;9.59;7.4098;1005;92;4.19;174;0;0;100;8.36;10.71;10000;0;0;0;7926;2021-10-30 23:00;6;1789.084961
2021-10-31 06:00;9671.794922;9.6;7.209;1004;92;4.7;169;0;0;100;8.37;11.66;10000;0;0;0;8045;2021-10-30 23:00;7;1626.794922
2021-10-31 07:00;9631.211914;9.86;7.389;1004;91;5.07;169;0;0;100;8.46;12.89;10000;0;0;0;8333;2021-10-30 23:00;8;1298.211914
2021-10-31 08:00;9576.84375;11.37;10.94;1004;91;0.45;9;0;0;0;9.96;2.24;10000;0;0;0;8871;2021-10-30 23:00;9;705.84375
2021-10-31 09:00;9812.458984;12.37;12.01;1003;90;5.14;160;0;0;0;10.78;0;10000;0;0;0;9489;2021-10-30 23:00;10;323.4589844
2021-10-31 10:00;9498.027344;13.7896;13.44;1001;85;5.66;170;0;0;20;11.31;0;10000;0;0;0;8982;2021-10-30 23:00;11;516.0273438
2021-10-31 11:00;9804.313477;14.88;14.5396;1001;81;0.89;342;0;0;20;11.65;2.68;10000;0;0;0;9200;2021-10-30 23:00;12;604.3134766
2021-10-31 12:00;9477.805664;16.29;15.93;999;75;0.89;248;0;0;20;11.86;2.68;10000;0;0;0;8963;2021-10-30 23:00;13;514.8056641
2021-10-31 13:00;9678.97168;16.73;16.39;998;74;0.89;256;0;0;20;12.08;2.68;10000;0;0;0;8825;2021-10-30 23:00;14;853.9716797
2021-10-31 14:00;9505.381836;16.56;16.36;997;80;0.89;64;1.02;0;75;13.1;4.02;10000;0;0;0;8774;2021-10-30 23:00;15;731.3818359
2021-10-31 15:00;9197.84375;15.4604;15.41;996;90;3.6;180;4.06;0;75;13.8302;0;7000;0;0;0;8795;2021-10-30 23:00;16;402.84375
2021-10-31 16:00;9739.307617;15.34;15.3302;995;92;5.14;180;2.29;0;40;14.05;0;10000;0;0;0;9165;2021-10-30 23:00;17;574.3076172
2021-10-31 17:00;9252.870117;12.53;12.19;996;90;6.17;220;13.9702;0;40;10.94;12.86;4500;0;0;0;10132;2021-10-30 23:00;18;879.1298828
2021-10-31 18:00;9508.385742;11.61;11.2;997;91;4.12;240;1.15;0;88;10.19;0;10000;0;0;0;9892;2021-10-30 23:00;19;383.6142578
2021-10-31 19:00;9739.748047;11.17;10.72;998;91;4.63;230;0;0;0;9.76;0;10000;0;0;0;9427;2021-10-30 23:00;20;312.7480469
2021-10-31 20:00;9702.15625;10.56;10.05;998;91;4.63;220;0;0;0;9.15;0;10000;0;0;0;8959;2021-10-30 23:00;21;743.15625
2021-10-31 21:00;9810.402344;10.43;9.88;999;90;4.63;210;0;0;0;8.86;0;10000;0;0;0;8587;2021-10-30 23:00;22;1223.402344
2021-10-31 22:00;9686.236328;9.99;7.3402;999;90;5.66;200;0;0;0;8.43;0;10000;0;0;0;8645;2021-10-30 23:00;23;1041.236328
2021-10-31 23:00;9438.125977;9.7;9.7;999;88;0.45;259;0;0;0;7.81;1.34;10000;0;0;0;8072;2021-10-30 23:00;24;1366.125977
2021-11-01 00:00;9534.614258;9.57;6.47015;998;87;6.7301;206;0;0;0;7.519;14.66;10000;1;1;1;7696;2021-10-31 23:00;1;1838.614258
2021-11-01 01:00;9728.90332;9.34;6.12;998;87;6.889;207;0;0;0;7.2901;14.76;10000;1;1;1;7325;2021-10-31 23:00;2;2403.90332
2021-11-01 02:00;9598.182617;9.2;5.86;998;87;7.19;209;0;0;0;7.15;14.61;10000;1;1;1;7346;2021-10-31 23:00;3;2252.182617
2021-11-01 03:00;9654.049805;9.02;5.55;998;86;7.44;208;0;0;0;6.81;14.69;10000;1;1;1;7392;2021-10-31 23:00;4;2262.049805
2021-11-01 04:00;9688.556641;8.84;5.27;998;87;7.6;207;0;0;1;6.8;14.76;10000;1;1;1;7415;2021-10-31 23:00;5;2273.556641
2021-11-01 05:00;9563.283203;8.68;5.05;998;87;7.67;207;0;0;4;6.639;14.82;10000;1;1;1;7693;2021-10-31 23:00;6;1870.283203
2021-11-01 06:00;9622.583984;8.58;4.92;999;88;7.65;206;0;0;22;6.709;14.5;10000;1;1;1;8079;2021-10-31 23:00;7;1543.583984
2021-11-01 07:00;9587.689453;9.13;5.91;1000;86;6.69;210;0;0;20;6.9098;0;10000;1;1;1;8211;2021-10-31 23:00;8;1376.689453
2021-11-01 08:00;9767.789063;9.54;6.44;1000;84;6.69;200;0;0;20;6.97015;0;10000;1;1;1;8422;2021-10-31 23:00;9;1345.789063
2021-11-01 09:00;9634.790039;10.33;9.56;1000;82;6.69;210;0;0;20;7.4;0;10000;1;1;1;8730;2021-10-31 23:00;10;904.7900391
2021-11-01 10:00;9672.87207;11.01;10.26;1001;80;0.45;262;0;0;40;7.7;1.34;10000;1;1;1;8789;2021-10-31 23:00;11;883.8720703
2021-11-01 11:00;9528.586914;11.59;10.84;1001;78;0.45;302;0;0;75;7.889;1.7898;10000;1;1;1;9015;2021-10-31 23:00;12;513.5869141
2021-11-01 12:00;9286.52832;12.25;11.46;1000;74;0.89;43;0;0;40;7.76;2.24;10000;1;1;1;8871;2021-10-31 23:00;13;415.5283203
2021-11-01 13:00;9598.193359;12.68;11.91;1000;73;0.89;12;0.19;0;40;7.97015;2.24;10000;1;1;1;8663;2021-10-31 23:00;14;935.1933594
2021-11-01 14:00;9401.731445;12.75;11.96;1000;72;0.89;31;0.14;0;40;7.8402;1.7898;10000;1;1;1;8753;2021-10-31 23:00;15;648.7314453
2021-11-01 15:00;9759.047852;12.31;11.48;999;72;0.45;121;0.1;0;20;7.4098;2.68;10000;1;1;1;8817;2021-10-31 23:00;16;942.0478516
2021-11-01 16:00;9405.911133;10.93;10.12;1000;78;0.45;355;0;0;20;7.25;0.89;10000;1;1;1;9258;2021-10-31 23:00;17;147.9111328
2021-11-01 17:00;9591.206055;9.5;8.18;1000;86;2.57;270;0.51;0;75;7.27985;0;10000;1;1;1;10057;2021-10-31 23:00;18;465.7939453
2021-11-01 18:00;9593.553711;9.1;7.38;1000;90;3.09;200;0;0;20;7.55;0;10000;1;1;1;9830;2021-10-31 23:00;19;236.4462891
2021-11-01 19:00;9664.138672;8.51;7.01;1001;90;2.57;230;0;0;0;6.97015;0;10000;1;1;1;9405;2021-10-31 23:00;20;259.1386719
2021-11-01 20:00;9501.364258;7.76;5.46;1001;90;3.6;210;0;0;0;6.23;0;10000;1;1;1;9170;2021-10-31 23:00;21;331.3642578
2021-11-01 21:00;9641.085938;7.19;4.77;1001;89;3.6;190;0;0;0;5.5;0;10000;1;1;1;8943;2021-10-31 23:00;22;698.0859375
2021-11-01 22:00;9251.99707;6.74;3.9306;1000;91;4.12;200;0;0;0;5.38;0;10000;1;1;1;8772;2021-10-31 23:00;23;479.9970703
2021-11-01 23:00;9546.673828;7.02985;4.57;1000;90;3.6;200;0;0;0;5.5;0;10000;1;1;1;8365;2021-10-31 23:00;24;1181.673828
2021-11-02 00:00;9271.067383;6.55;4.31;999;92;3.09;180;0;0;0;5.35;0;10000;0;1;1;8111;2021-11-01 23:00;1;1160.067383
2021-11-02 01:00;9495.793945;6.42;3.54;999;92;4.12;180;0;0;0;5.22;0;10000;0;1;1;7768;2021-11-01 23:00;2;1727.793945
2021-11-02 02:00;9589.486328;6.55;3.7;1000;92;4.12;190;0;0;0;5.35;0;10000;0;1;1;7619;2021-11-01 23:00;3;1970.486328
2021-11-02 03:00;9527.795898;6.67;4.13;999;92;3.6;180;0;0;0;5.46;0;10000;0;1;1;7729;2021-11-01 23:00;4;1798.795898
2021-11-02 04:00;9417.891602;6.96;4.49;999;92;3.6;190;0;0;75;5.75;0;10000;0;1;1;8209;2021-11-01 23:00;5;1208.891602
2021-11-02 05:00;9421.829102;7.52;5.47;999;92;3.09;190;0.25;0;20;6.31;0;10000;0;1;1;8912;2021-11-01 23:00;6;509.8291016
2021-11-02 06:00;9435.84082;7.62;5.29;999;92;3.6;190;0.22;0;75;6.41;0;10000;0;1;1;9791;2021-11-01 23:00;7;355.1591797
2021-11-02 07:00;9347.536133;7.79;5.5;999;92;3.6;190;0;0;75;6.57;0;10000;0;1;1;10346;2021-11-01 23:00;8;998.4638672
2021-11-02 08:00;9612.505859;8.27;6.72;1000;92;2.57;180;0;0;75;7.05;0;10000;0;1;1;10859;2021-11-01 23:00;9;1246.494141
2021-11-02 09:00;8834.567383;8.65;7.17;1000;91;2.57;200;0.25;0;75;7.27;0;6000;0;1;1;10857;2021-11-01 23:00;10;2022.432617
2021-11-02 10:00;9644.147461;8.73;6.38;1000;91;4.12;210;0.25;0;75;7.34;0;10000;0;1;1;11025;2021-11-01 23:00;11;1380.852539
2021-11-02 11:00;9459.847656;8.9;6.59;1000;91;4.12;240;0.25;0;75;7.51;0;10000;0;1;1;11164;2021-11-01 23:00;12;1704.152344
2021-11-02 12:00;9575.333008;9.12;6.64;1000;90;4.63;250;0.25;0;75;7.57;0;10000;0;1;1;10892;2021-11-01 23:00;13;1316.666992
2021-11-02 13:00;9462.399414;9.29;8.55;999;90;1.79;233;0.34;0;75;7.74;4.92;10000;0;1;1;10654;2021-11-01 23:00;14;1191.600586
2021-11-02 14:00;9480.354492;10;9.37;999;88;1.79;233;0.28;0;20;8.11;4.92;10000;0;1;1;10826;2021-11-01 23:00;15;1345.645508
2021-11-02 15:00;9535.739258;9.89;8.33;1001;84;3.09;230;0.14;0;20;7.32;0;10000;0;1;1;10752;2021-11-01 23:00;16;1216.260742
2021-11-02 16:00;9356.710938;8.58;7.49;1001;85;2.06;200;0;0;20;6.2;0;10000;0;1;1;10906;2021-11-01 23:00;17;1549.289063
2021-11-02 17:00;9521.296875;6.94;5.14;1001;87;2.57;200;0.13;0;20;4.93;0;10000;0;1;1;11784;2021-11-01 23:00;18;2262.703125
2021-11-02 18:00;9597.6875;6.58;4.72;1001;89;2.57;200;0.33;0;20;4.9;0;10000;0;1;1;11456;2021-11-01 23:00;19;1858.3125
2021-11-02 19:00;9420.958008;6.15;4.21;1002;89;2.57;200;0;0;0;4.48;0;10000;0;1;1;10965;2021-11-01 23:00;20;1544.041992
2021-11-02 20:00;9302.116211;5.21;3.09;1002;91;2.57;190;0;0;0;3.86;0;10000;0;1;1;10403;2021-11-01 23:00;21;1100.883789
2021-11-02 21:00;9400.047852;4.68;2.46;1001;92;2.57;180;0;0;20;3.49;0;10000;0;1;1;9965;2021-11-01 23:00;22;564.9521484
2021-11-02 22:00;9292.219727;4.93;3.23;1001;93;2.06;170;0;0;0;3.89;0;10000;0;1;1;10112;2021-11-01 23:00;23;819.7802734
2021-11-02 23:00;9285.611328;4.42;4.42;1001;93;0.51;0;0;0;0;3.39;0;10000;0;1;1;9574;2021-11-01 23:00;24;288.3886719
2021-11-03 00:00;9584.433594;5.52;4.49;1000;89;1.54;185;0;0;100;3.85;1.56;10000;0;1;1;9005;2021-11-02 23:00;1;579.4335938
2021-11-03 01:00;9430.348633;5.45;5.45;1000;88;0.68;143;0;0;100;3.62;0.81;10000;0;1;1;8804;2021-11-02 23:00;2;626.3486328
2021-11-03 02:00;9246.775391;5.36;5.36;1000;88;1.03;117;0;0;99;3.54;1.04;10000;0;1;1;8563;2021-11-02 23:00;3;683.7753906
2021-11-03 03:00;9150.641602;5.29;5.29;1000;88;1.23;98;0;0;99;3.47;1.26;10000;0;1;1;8592;2021-11-02 23:00;4;558.6416016
2021-11-03 04:00;9287.143555;5.19;3.94;1000;88;1.68;93;0;0;99;3.37;1.67;10000;0;1;1;8886;2021-11-02 23:00;5;401.1435547
2021-11-03 05:00;9393.161133;5.15;3.93;1001;89;1.65;75;0;0;100;3.49;1.69;10000;0;1;1;9561;2021-11-02 23:00;6;167.8388672
2021-11-03 06:00;9352.500977;4.98;3.36;1000;90;1.99;56;0;0;100;3.48;2.34;10000;0;1;1;10449;2021-11-02 23:00;7;1096.499023
2021-11-03 07:00;9501.955078;4.98;3.28;1000;91;2.06;48;0;0;100;3.64;2.96;10000;0;1;1;10888;2021-11-02 23:00;8;1386.044922
2021-11-03 08:00;9127.417969;4;4;1000;96;0.51;0;0;0;100;3.42;0;4500;0;1;1;11265;2021-11-02 23:00;9;2137.582031
2021-11-03 09:00;8884.078125;5.32;5.32;1002;96;0;0;0;0;100;4.73;0;6000;0;1;1;11240;2021-11-02 23:00;10;2355.921875
2021-11-03 10:00;9245.313477;6.71;5.85;1001;95;1.54;340;0;0;20;5.97;0;9000;0;1;1;11004;2021-11-02 23:00;11;1758.686523
2021-11-03 11:00;8931.173828;8.07;8.07;1002;92;1.03;0;0;0;20;6.85;0;9000;0;1;1;11080;2021-11-02 23:00;12;2148.826172
2021-11-03 12:00;9589.188477;8.89;8.34;1002;90;1.54;350;0;0;20;7.34;0;10000;0;1;1;11062;2021-11-02 23:00;13;1472.811523
2021-11-03 13:00;9571.200195;9.2;8.21;1002;87;2.06;340;0;0;20;7.15;0;10000;0;1;1;10901;2021-11-02 23:00;14;1329.799805
2021-11-03 14:00;9471.173828;10.01;9.18;1002;81;1.54;10;0;0;20;6.9;0;10000;0;1;1;10981;2021-11-02 23:00;15;1509.826172
2021-11-03 15:00;9574.479492;10.06;9.21;1002;80;1.54;20;0;0;20;6.77;0;10000;0;1;1;11036;2021-11-02 23:00;16;1461.520508
2021-11-03 16:00;9458.861328;9.18;9.18;1003;83;1.03;30;0;0;20;6.45;0;10000;0;1;1;11266;2021-11-02 23:00;17;1807.138672
2021-11-03 17:00;9597.755859;7.87;7.87;1002;85;1.03;40;0;0;40;5.51;0;10000;0;1;1;11762;2021-11-02 23:00;18;2164.244141
2021-11-03 18:00;9248.392578;7.3;7.3;1003;89;1.03;40;0;0;75;5.61;0;10000;0;1;1;11511;2021-11-02 23:00;19;2262.607422
2021-11-03 19:00;9427.273438;7.4;6.11;1004;90;2.06;330;0;0;75;5.87;0;10000;0;1;1;10964;2021-11-02 23:00;20;1536.726563
2021-11-03 20:00;9298.208008;6.83;5.44;1004;92;2.06;240;0;0;40;5.62;0;10000;0;1;1;10466;2021-11-02 23:00;21;1167.791992
2021-11-03 21:00;9416.418945;6.25;4.77;1004;93;2.06;280;0;0;40;5.2;0;10000;0;1;1;9893;2021-11-02 23:00;22;476.5810547
2021-11-03 22:00;9329.59082;5.62;3.58;1005;93;2.57;260;0;0;20;4.58;0;10000;0;1;1;9874;2021-11-02 23:00;23;544.4091797
2021-11-03 23:00;9348.063477;4.93;3.23;1005;93;2.06;270;0;0;40;3.89;0;10000;0;1;1;9492;2021-11-02 23:00;24;143.9365234
2021-11-04 00:00;9323.587891;5.49;3.72;1004;90;2.23;268;0;0;28;3.98;2.63;10000;0;1;1;8890;2021-11-03 23:00;1;433.5878906
2021-11-04 01:00;9375.879883;5.11;3.17;1004;91;2.34;277;0;0;40;3.76;2.92;10000;0;1;1;8517;2021-11-03 23:00;2;858.8798828
2021-11-04 02:00;9315.577148;4.91;3.21;1004;91;2.05;277;0;0;29;3.57;2.15;10000;0;1;1;8324;2021-11-03 23:00;3;991.5771484
2021-11-04 03:00;9383.875977;4.7;3.48;1004;92;1.6;270;0;0;25;3.51;1.61;10000;0;1;1;8408;2021-11-03 23:00;4;975.8759766
2021-11-04 04:00;9437.294922;4.58;3.43;1005;93;1.53;235;0;0;20;3.55;1.52;10000;0;1;1;8766;2021-11-03 23:00;5;671.2949219
2021-11-04 05:00;9538.831055;4.49;2.91;1005;94;1.87;232;0;0;19;3.61;1.85;10000;0;1;1;9560;2021-11-03 23:00;6;21.16894531
2021-11-04 06:00;9497.19043;4.44;2.56;1005;94;2.15;234;0;0;4;3.56;2.17;10000;0;1;1;10450;2021-11-03 23:00;7;952.8095703
2021-11-04 07:00;9457.97168;3.71;2.42;1006;94;1.54;220;0;0;20;2.84;0;10000;0;1;1;10803;2021-11-03 23:00;8;1345.02832
2021-11-04 08:00;8957.083008;4.52;2.27;1007;96;2.57;220;0.25;0;20;3.94;0;4000;0;1;1;11197;2021-11-03 23:00;9;2239.916992
2021-11-04 09:00;9326.12207;5.44;2.97;1007;95;3.09;230;0.25;0;40;4.7;0;1500;0;1;1;11182;2021-11-03 23:00;10;1855.87793
